family,params,seed,n,m,solver_type,preprocessing_enabled,propagation_enabled,lower_bound_type,optimal_cover_size,runtime_seconds,nodes_explored,nodes_pruned,max_depth,forced_assignments,preprocessing_reductions,vertices_removed_by_preprocessing,root_lower_bound,finished,threshold_trajectory
watts_strogatz,"n=10, k=4, p=0.5",256,10,20,ablation_prep,True,True,trivial,6,0.004998,97,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 2.0, 6), (8, 3.0, 9), (16, 8.0, 19), (16, 12.0, 19), (16, 14.0, 19), (16, 15.0, 19)]"
watts_strogatz,"n=10, k=4, p=0.5",256,10,20,ablation_prep_lb,True,True,maximal_matching,6,0.004189,96,0,0,0,0,0,0,True,"[(1, 2.0, 1), (1, 3.0, 1), (2, 4.0, 2), (4, 4.0, 2), (4, 5.0, 6), (8, 4.0, 2), (8, 5.0, 6), (16, 8.0, 19), (16, 12.0, 19), (16, 14.0, 19), (16, 15.0, 19)]"
watts_strogatz,"n=10, k=4, p=0.5",256,10,20,enhanced_emulation,True,True,maximal_matching,6,0.002811,38,0,0,0,0,0,0,True,"[(1, 2.0, 1), (1, 3.0, 1), (2, 4.0, 2), (4, 4.0, 2), (4, 5.0, 4), (8, 8.0, 7), (8, 12.0, 7), (8, 14.0, 7), (8, 15.0, 7)]"
watts_strogatz,"n=10, k=4, p=0.5",789,10,20,baseline,False,False,trivial,7,0.001014,271,133,10,0,0,0,0,True,[]
watts_strogatz,"n=10, k=4, p=0.5",789,10,20,improved,True,True,maximal_matching,7,0.000134,9,4,4,15,19,10,4,True,[]
watts_strogatz,"n=10, k=4, p=0.5",789,10,20,raw_emulation,False,False,trivial,7,0.018364,605,0,0,0,0,0,0,True,"[(8, 1.0, 12), (16, 2.0, 24), (32, 2.0, 24), (32, 3.0, 40), (64, 4.0, 61), (64, 5.0, 89), (128, 4.0, 61), (128, 6.0, 125), (128, 7.0, 169)]"
watts_strogatz,"n=10, k=4, p=0.5",789,10,20,ablation_prep,True,True,trivial,7,0.004174,76,0,0,0,0,0,0,True,"[(4, 2.0, 6), (8, 4.0, 10), (16, 8.0, 15), (16, 12.0, 15), (16, 14.0, 15), (16, 15.0, 15)]"
watts_strogatz,"n=10, k=4, p=0.5",789,10,20,ablation_prep_lb,True,True,maximal_matching,7,0.004249,84,0,0,0,0,0,0,True,"[(1, 2.0, 1), (1, 3.0, 1), (2, 4.0, 2), (4, 4.0, 2), (4, 5.0, 4), (8, 4.0, 2), (8, 6.0, 12), (16, 8.0, 15), (16, 12.0, 15), (16, 14.0, 15), (16, 15.0, 15)]"
watts_strogatz,"n=10, k=4, p=0.5",789,10,20,enhanced_emulation,True,True,maximal_matching,7,0.002361,48,0,0,0,0,0,0,True,"[(1, 2.0, 1), (1, 3.0, 1), (2, 4.0, 2), (4, 4.0, 2), (4, 5.0, 6), (8, 8.0, 9), (8, 12.0, 9), (8, 14.0, 9), (8, 15.0, 9)]"
watts_strogatz,"n=10, k=4, p=0.5",1024,10,20,baseline,False,False,trivial,6,0.000959,225,109,10,0,0,0,0,True,[]
